    NI,   NJ 
    70    70
   X VALUES
 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01
 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01
 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01
 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01
 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01
 I =    11 DENSITY =  0.56894814E+01
  DENSITY, J=1,NJ 
 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01
 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01
 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01
 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01
 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01
 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01
 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01
 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01
 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01 0.56894814E+01
 I =    12 DENSITY =  0.59727336E+01
  DENSITY, J=1,NJ 
 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01
 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01
 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01
 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01
 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01
 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01
 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01
 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01
 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01 0.59727336E+01
 I =    13 DENSITY =  0.62700876E+01
  DENSITY, J=1,NJ 
 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01
 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01
 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01
 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01
 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01
 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01
 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01
 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01
 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01 0.62700876E+01
