    NI,   NJ 
    70    70
   X VALUES
 0.50258454E-01 0.50258454E-01 0.50258454E-01 0.50258454E-01 0.50258454E-01 0.50258454E-01 0.50258454E-01 0.50258454E-01
 0.50258454E-01 0.50258454E-01 0.50258454E-01 0.50258454E-01 0.50258454E-01 0.50258454E-01 0.50258454E-01 0.50258454E-01
 0.50258454E-01 0.50258454E-01 0.50258454E-01 0.50258454E-01 0.50258454E-01 0.50258454E-01
 I =    14 DENSITY =  0.54269696E-01
  DENSITY, J=1,NJ 
 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01
 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01
 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01
 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01
 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01
 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01
 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01
 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01
 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01 0.54269696E-01
 I =    15 DENSITY =  0.58601084E-01
  DENSITY, J=1,NJ 
 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01
 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01
 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01
 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01
 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01
 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01
 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01
 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01
 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01 0.58601084E-01
 I =    16 DENSITY =  0.63278170E-01
  DENSITY, J=1,NJ 
 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01
 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01
 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01
 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01 0.63278170E-01
